3335,"Danny","2017-04-28","Excitebike Arena",108123,34,"Netherlands","N/A","8-2-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","36.956","35.303","35.864",1,0,"","","","",150
3211,"Del","2017-04-28","Twisted Mansion",91942,7,"USA","N/A","8-2-0","1-1-1","Standard Kart","Off-Road",0,"Super Glider",0,"Male Villager","31.647","30.166","30.129",1,0,"","","","",200
4992,"Doodle","2017-05-07","Water Park",103526,2,"USA","N/A","10-0-0","1-1-1","Comet","Roller",0,"Cloud Glider",1,"Dry Bowser","35.720","33.926","33.880",0,0,"","","","",150
3243,"Del","2017-04-28","Excitebike Arena",82438,34,"USA","N/A","5-3-1","1-1-1","Circuit Special","Off-Road",0,"Super Glider",0,"Orange Inkling Girl","28.601","27.003","26.834",1,0,"","","","",200
3226,"Del","2017-04-28","Electrodrome",91451,11,"USA","N/A","6-4-0","1-1-1","Standard Kart","Off-Road",0,"Super Glider",0,"Male Villager","-","-","-",1,0,"","","","",200
3227,"Mattew","2017-04-28","Electrodrome",120595,11,"France","N/A","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Super Glider",0,"Heavy Mii","41.387","39.711","39.497",1,0,"","","","",150
3230,"Issem","2017-04-28","N64 Yoshi Valley",90606,28,"France","N/A","7-2-1","1-1-1","Circuit Special","Slim",0,"Bowser Kite",0,"Dry Bowser","31.603","29.590","29.413",1,0,"","","","",200
3241,"Thomas","2017-04-28","N64 Toad's Turnpike",80056,20,"France","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",200
3242,"DwayneP","2017-04-28","Mario Circuit",78496,5,"Germany","N/A","10-0-0","1-1-1","Sport Bike","Leaf Tires",0,"Bowser Kite",0,"Morton","27.302","25.599","25.595",1,0,"","","","",200
3249,"Issem","2017-04-28","Dragon Driftway",85866,35,"France","https://youtu.be/PHW4KJN2I-A?&t=177","5-0-0","1-1-1","Blue Falcon","Slim",0,"-",1,"King Boo","28.819","28.587","28.460",1,0,"","","","",200
3254,"Del","2017-04-28","Mount Wario",85800,12,"USA","N/A","5-5-0","0-1-0","Standard Kart","Off-Road",0,"Super Glider",0,"Male Villager","20.516","36.800","28.484",1,0,"","","","",200
3257,"Mattew","2017-04-28","Dragon Driftway",110980,35,"France","https://youtu.be/6gkb-vDJkCw?t=459","10-0-0","1-1-1","Blue Falcon","Slim",0,"Super Glider",0,"Morton","38.468","36.369","36.143",1,0,"","","","",150
3256,"DestinyCst","2017-04-28","3DS DK Jungle",103610,24,"Germany","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",200
3261,"Mattew","2017-04-28","GBA Mario Circuit",89782,18,"France","N/A","10-0-0","1-1-1","Blue Falcon","Leaf Tires",0,"Paper Glider",0,"Morton","31.509","29.155","29.118",1,0,"","","","",150
3369,"Danny","2017-04-28","Mario Circuit",77676,5,"Netherlands","N/A","10-0-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","27.252","25.247","25.177",0,0,"","","","",200
3271,"けん","2017-04-28","Rainbow Road",100678,16,"Japan","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",200
3284,"Toopa","2017-04-28","Mario Kart Stadium",75058,1,"France","N/A","6-3-1","1-1-1","Streetle","Roller",0,"Parafoil",0,"Orange Inkling Girl","25.990","24.730","24.338",1,0,"","","","",200
3286,"ドルフィンみさき","2017-04-28","Dolphin Shoals",123973,10,"Japan","N/A","10-0-0","1-1-1","Steel Driver","Off-Road",0,"Super Glider",0,"Morton","42.449","40.835","40.689",1,0,"","","","",150
3287,"B!KZO","2017-04-28","Wii Wario's Gold Mine",126898,37,"Japan","https://www.openrec.tv/live/hGcNKD3VHDv","10-0-0","0-1-2","Master Cycle","Slim",0,"Super Glider",0,"Morton","43.666","41.639","41.593",1,0,"","","","",150
3292,"Mattew","2017-04-28","GCN Sherbet Land",116414,26,"France","N/A","9-0-1","1-1-1","Blue Falcon","Blue Standard",0,"Super Glider",0,"Heavy Mii","40.714","38.023","37.677",1,0,"","","","",150
3332,"パステル","2017-04-28","Dolphin Shoals",91994,10,"Japan","N/A","-","-","Sport Bike","Standard",0,"Super Glider",0,"Bowser","31.422","30.276","30.296",1,0,"","","","",200
3295,"Bakke","2017-04-28","GCN Yoshi Circuit",94336,33,"Italy","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",200
